code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain,pool_candidate_labels_hidden
Нц-40-067,Тарелка,Тарелки красноглиняной с бело-зеленой росписью по коричневой поливе внутри края фр-т,__HIDDEN__,D27 см,Фрагмент,Техноген/ гориз.1,,,data/raw/images/Нц-40-067_orig.jpg,startswith,1,Нц-40-067,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-40-358,Изразец,Изразца белоглиняного румпы фр-т,__HIDDEN__,,Фрагмент,Техноген/ гориз.1,,,data/raw/images/Нц-40-358_orig.jpg,startswith,1,Нц-40-358,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-41-0178,Изразец,Изразца красноглиняного фр-т,__HIDDEN__,,Фрагмент,Гориз.1,,,data/raw/images/Нц-41-0178_orig.jpg,startswith,1,Нц-41-0178,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-41-0620,Изразец,Изразца красноглиняного с темно-серой поливой и рельефным растительным орнаментом снаружи фр-т,__HIDDEN__,,Фрагмент,Гориз.4,,,data/raw/images/Нц-41-0620_orig.jpg,startswith,1,Нц-41-0620,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-41-0782,Изразец,Изразца красноглиняного с темно-коричневой поливой и геометрическим орнаментом фр-т,__HIDDEN__,,Фрагмент,Темно-серая супесь/ гориз.6,,,data/raw/images/Нц-41-0782_orig.jpg,startswith,1,Нц-41-0782,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-43-06,Тарелка,Тарелки фаянсовой фр-т,__HIDDEN__,,Фрагмент,Строительный мусор,,,data/raw/images/Нц-43-06_orig.jpg,startswith,1,Нц-43-06,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-44-0086,Изразец,Изразца красноглиняного глазурованного фр-т,__HIDDEN__,12+ х 10.5 х 5.3+ см,Фрагмент,Строительный мусор/ гориз.3,,,data/raw/images/Нц-44-0086_orig.jpg,startswith,1,Нц-44-0086,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-44-0353,Изразец,Изразца красноглиняного с голубой монохромной росписью по белой поливе фр-ты,__HIDDEN__,23.5+ х 13+ х 5.5 см,Фрагмент,Строительный мусор/ гориз.2,,,data/raw/images/Нц-44-0353_orig.jpg,startswith,1,Нц-44-0353,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-44-0458,Тарелка,Тарелки фарфоровой с зеленой росписью внутри и коричневой каемкой по венчику профиля фр-т,__HIDDEN__,D14 см,Фрагмент,Щепа/ гориз.4,,,data/raw/images/Нц-44-0458_orig.jpg,startswith,1,Нц-44-0458,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-44-0870,Изразец,Изразец красноглиняный с белой поливой снаружи,__HIDDEN__,29.5 х 13.7 х 7 см,Целый,Щепа/ гориз.3,,,data/raw/images/Нц-44-0870_orig.jpg,startswith,1,Нц-44-0870,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-44-1159,Изразец,Изразца красноглиняного с белой поливой снаружи фр-т,__HIDDEN__,12.5+ х 13.4 х 7 см,Фрагмент,Супесь серо-желтая/ гориз.4,,,data/raw/images/Нц-44-1159_orig.jpg,startswith,1,Нц-44-1159,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-44-1771,Тарелка,Тарелки фаянсовой венчика фр-т,__HIDDEN__,D26 см,Фрагмент,Щепа/ гориз.3,,,data/raw/images/Нц-44-1771_orig.jpg,startswith,1,Нц-44-1771,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0009,Тарелка,Тарелки фаянсовой с кобальтовой росписью внутри донца фр-т,__HIDDEN__,D9 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-45-0009_orig.jpg,startswith,1,Нц-45-0009,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0018,Тарелка,Тарелки фаянсовой с белой поливой  профиля фр-т,__HIDDEN__,D25 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0018_orig.jpg,startswith,1,Нц-45-0018,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0019,Тарелка,Тарелки белоглиняной с белой поливой венчика фр-т,__HIDDEN__,D19 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0019_orig.jpg,startswith,1,Нц-45-0019,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0020,Тарелка,Тарелки фаянсовой с белой поливой  профиля фр-т,__HIDDEN__,D63 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0020_orig.jpg,startswith,1,Нц-45-0020,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0036,Изразец,Изразца красноглиняного со следами  белой поливы румпы фр-т,__HIDDEN__,"9,4+ x 5,8+ x 4,8+ см",Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-45-0036_orig.jpg,startswith,1,Нц-45-0036,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0230,Тарелка,Тарелки фаянсовой венчика фр-т,__HIDDEN__,D27 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0230_orig.jpg,startswith,1,Нц-45-0230,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0198,Изразец,Изразца красноглиняного со следами белой поливы  румпы фр-т,__HIDDEN__,"10,9+ x 3,6+ x 2+ см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0198_orig.jpg,startswith,1,Нц-45-0198,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0273,Тарелка,Тарелки фаянсовой венчика фр-т,__HIDDEN__,D24 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0273_orig.jpg,startswith,1,Нц-45-0273,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0278,Изразец,Изразца красноглиняного со следами полихромной поливы фр-т,__HIDDEN__,"12,5+ x 8,3+ x 5,3 см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0278_orig.jpg,startswith,1,Нц-45-0278,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0287,Тарелка,Тарелки фаянсовой венчика фр-т,__HIDDEN__,D23 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0287_orig.jpg,startswith,1,Нц-45-0287,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0370,Тарелка,Тарелки фаянсовой с зеленой росписью внутри придонной части фр-т,__HIDDEN__,D13 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0370_orig.jpg,startswith,1,Нц-45-0370,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0371,Тарелка,Тарелки фаянсовой с зеленой поливой внутри профиля фр-т,__HIDDEN__,D11 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0371_orig.jpg,startswith,1,Нц-45-0371,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0391,Тарелка,Тарелки фаянсовой с золотистой росписью внутри венчика фр-т,__HIDDEN__,D22 см,Фрагмент,Битый кирпич/ гориз.9,,,data/raw/images/Нц-45-0391_orig.jpg,startswith,1,Нц-45-0391,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0392,Тарелка,Тарелки фарфоровой с золотистой росписью внутри придонной части фр-т,__HIDDEN__,D14 см,Фрагмент,Битый кирпич/ гориз.9,,,data/raw/images/Нц-45-0392_orig.jpg,startswith,1,Нц-45-0392,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0409,Изразец,Изразца красноглиняного с белой поливой фр-т,__HIDDEN__,"11,3+ x 5,9+ x 6,2 см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0409_orig.jpg,startswith,1,Нц-45-0409,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0437,Изразец,Изразца красноглиняного с белой поливой фр-т,__HIDDEN__,"9,4+ x 5,3+ x 3,6+ см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0437_orig.jpg,startswith,1,Нц-45-0437,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0438,Изразец,Изразца красноглиняного с белой поливой фр-т,__HIDDEN__,"5,2+ x 4,6+ x 4,8+ см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0438_orig.jpg,startswith,1,Нц-45-0438,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0472,Изразец,Изразца красноглиняного с белой поливой фр-т,__HIDDEN__,"7,3+ x 6,8+ x 4,5 см",Фрагмент,Битый кирпич/ гориз.9,,,data/raw/images/Нц-45-0472_orig.jpg,startswith,1,Нц-45-0472,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0514,Изразец,Изразца красноглиняного со следами белой поливы с синей росписью снаружи фр-т,__HIDDEN__,,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0514_orig.jpg,startswith,1,Нц-45-0514,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0516,Изразец,Изразца красноглиняного со следами белой поливы фр-т,__HIDDEN__,,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0516_orig.jpg,startswith,1,Нц-45-0516,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0532,Изразец,Изразца красноглиняного с белой поливой фр-т,__HIDDEN__,"12,7+ x 4,8+ x 5,2 см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0532_orig.jpg,startswith,1,Нц-45-0532,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0540,Изразец,Изразца красноглиняного со следами серой поливы  с рельефным орнаментом фр-т,__HIDDEN__,"11,2+ x 7,4+ x 1,4+ см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0540_orig.jpg,startswith,1,Нц-45-0540,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0550,Блюдце,Блюдца фарфорового профиля фр-т,__HIDDEN__,D7 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0550_orig.jpg,startswith,1,Нц-45-0550,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0558,Тарелка,Тарелки фаянсовой венчика фр-т,__HIDDEN__,D23 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0558_orig.jpg,startswith,1,Нц-45-0558,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0567,Блюдце,Блюдца фарфорового с полихромной росписью снаружи донца фр-т,__HIDDEN__,D8 см,Фрагмент,Битый кирпич/ гориз.9,,,data/raw/images/Нц-45-0567_orig.jpg,startswith,1,Нц-45-0567,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0599,Изразец,Изразца красноглиняного румпы фр-т,__HIDDEN__,"5,2+ см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0599_orig.jpg,startswith,1,Нц-45-0599,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0600,Тарелка,Тарелки красноглиняной со следами желтой поливы снаружи и с желтой поливой с белой росписью внутри венчика фр-т,__HIDDEN__,D27 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0600_orig.jpg,startswith,1,Нц-45-0600,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0612,Тарелка,Тарелки фаянсовой придонной части фр-т,__HIDDEN__,D12 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0612_orig.jpg,startswith,1,Нц-45-0612,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0850,Миска,Миски  красноглиняного с белой поливой снаружи и с белой поливой с цветными разводами  внутри придонной части фр-т,__HIDDEN__,D11 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0850_orig.jpg,startswith,1,Нц-45-0850,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0863,Тарелка,Тарелки фаянсовой профиля фр-т,__HIDDEN__,D13 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-45-0863_orig.jpg,startswith,1,Нц-45-0863,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-0907,Тарелка,Тарелки красноглиняной со следами бело-серой поливы внутри венчика фр-т,__HIDDEN__,D26 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-0907_orig.jpg,startswith,1,Нц-45-0907,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1079,Тарелка,Тарелки фарфоровой с золотистой окантовкой по краю донца с клеймом фр-т,__HIDDEN__,D10 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1079_orig.jpg,startswith,1,Нц-45-1079,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1085,Тарелка,Тарелки фаянсового с синей росписью внутри донца фр-т,__HIDDEN__,D9 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1085_orig.jpg,startswith,1,Нц-45-1085,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1239,Крышка,Крышки красноглиняной с желто-коричневой поливой с белой росписью снаружи и с желто-коричневой поливой внутри профиля фр-т,__HIDDEN__,D25 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1239_orig.jpg,startswith,1,Нц-45-1239,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1243,Изразец,Изразца красноглиняного орнаментированного с фр-т,__HIDDEN__,"10+ x 11 x 6,6 см",Фрагмент,Щепа/ гориз.7,,,data/raw/images/Нц-45-1243_orig.jpg,startswith,1,Нц-45-1243,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1257,Крышка,Крышки красноглиняной с коричневой поливой снаружи и с белой поливой внутри края фр-т,__HIDDEN__,D26 см,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1257_orig.jpg,startswith,1,Нц-45-1257,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1259,Изразец,Изразец красноглиняный с белой поливой,__HIDDEN__,"15 x 8,5 x 5,3 см",Целый,Шлак/ гориз.6,,,data/raw/images/Нц-45-1259_orig.jpg,startswith,1,Нц-45-1259,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1267,Изразец,"Изразец типа ""валик"" красноглиняный с белой поливой",__HIDDEN__,"13,7 x 3,2 x 4,2 см",Целый,Шлак/ гориз.6,,,data/raw/images/Нц-45-1267_orig.jpg,startswith,1,Нц-45-1267,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1434,Плитка,Плитки белоглиняной с полихромной росписью  с клеймом фр-т,__HIDDEN__,"10,7+ x 11,7 x 1,6 см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1434_orig.jpg,startswith,1,Нц-45-1434,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1441,Изразец,Изразца белоглиняного с зеленой поливой с рельефным орнаментом и клеймом фр-т,__HIDDEN__,"8,2+ x 3,4+ x 4,6 см",Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1441_orig.jpg,startswith,1,Нц-45-1441,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1445,Крышка,Крышки фаянсовой с коричневой и зеленой поливой снаружи с рельефным орнаментом фигурной фр-т,__HIDDEN__,,Фрагмент,Шлак/ гориз.6,,,data/raw/images/Нц-45-1445_orig.jpg,startswith,1,Нц-45-1445,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1466,Изразец,Изразца красноглиняного со следами темной поливы фр-т,__HIDDEN__,,Фрагмент,Слой разрушения/ гориз.12,,,data/raw/images/Нц-45-1466_orig.jpg,startswith,1,Нц-45-1466,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1467,Изразец,Изразца красноглиняного с темной поливой и с рельефным орнаментом фр-т,__HIDDEN__,"7,2+ x 8,5+ x 3,2+ см",Фрагмент,Слой разрушения/ гориз.12,,,data/raw/images/Нц-45-1467_orig.jpg,startswith,1,Нц-45-1467,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1529,Миска,Миски  белоглиняной с полихромной поливой внутри венчика фр-т,__HIDDEN__,D32 см,Фрагмент,Слой разрушения/ гориз.12,,,data/raw/images/Нц-45-1529_orig.jpg,startswith,1,Нц-45-1529,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1531,Миска,Миски  красноглиняной с коричневой поливой и белой росписью  венчика с ручкой фр-т,__HIDDEN__,D16 см,Фрагмент,Дерн/ гориз.11,,,data/raw/images/Нц-45-1531_orig.jpg,startswith,1,Нц-45-1531,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1537,Изразец,Изразца красноглиняного с темной перламутровой поливой и рельефным орнаментом фр-т,__HIDDEN__,"7,9+ x 2,6+ x 3,8 см",Фрагмент,Светло-серая супесь с включением дерна/ гориз.10,,,data/raw/images/Нц-45-1537_orig.jpg,startswith,1,Нц-45-1537,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1562,Миска,Миски красноглиняноой со следами коричневой поливы с белой росписью снаружи и с желто-зеленой поливой внутри венчика фр-т,__HIDDEN__,D15 см,Фрагмент,Дерн/ гориз.11,,,data/raw/images/Нц-45-1562_orig.jpg,startswith,1,Нц-45-1562,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-45-1579,Тарелка,Тарелки фаянсовой с синей росписью внутри придонной части фр-т,__HIDDEN__,D17 см,Фрагмент,Слой разрушения/ гориз.12,,,data/raw/images/Нц-45-1579_orig.jpg,startswith,1,Нц-45-1579,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-067,Тарелка,Тарелки фаянсовой с серой поливой внутри и снаружи края фр-т,__HIDDEN__,D41? см,Фрагмент,Шлак,,,data/raw/images/Нц-46-067_orig.jpg,startswith,1,Нц-46-067,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-162,Тарелка,Тарелки фаянсовой с синей росписью по белой поливе внутри и белой поливой снаружи края фр-т,__HIDDEN__,D16 см,Фрагмент,Шлак,,,data/raw/images/Нц-46-162_orig.jpg,startswith,1,Нц-46-162,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-211,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи края фр-т,__HIDDEN__,D16 см,Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нц-46-211_orig.jpg,startswith,1,Нц-46-211,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-221,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи края фр-т,__HIDDEN__,D23 см,Фрагмент,Строительный мусор,,,data/raw/images/Нц-46-221_orig.jpg,startswith,1,Нц-46-221,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-228,Тарелка,Тарелки фаянсовой с белой поливой  внутри и снаружи края фр-т,__HIDDEN__,D20 см,Фрагмент,Шлак,,,data/raw/images/Нц-46-228_orig.jpg,startswith,1,Нц-46-228,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-230,Блюдце,Блюдца фарфорового с полихромной росписью внутри придонной части фр-т,__HIDDEN__,D6 см,Фрагмент,Шлак,,,data/raw/images/Нц-46-230_orig.jpg,startswith,1,Нц-46-230,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-320,Тарелка,Тарелки фаянсовой с синей росписью по белой поливе внутри и белой поливой снаружи придонной части фр-т,__HIDDEN__,D10 см,Фрагмент,Шлак,,,data/raw/images/Нц-46-320_orig.jpg,startswith,1,Нц-46-320,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-369,Изразец,Изразца красноглиняного с белой поливой снаружи пластины с румпой фр-т,__HIDDEN__,"11 х 10,8 х 6 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-369_orig.jpg,startswith,1,Нц-46-369,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-370,Изразец,Изразца красноглиняного с белой поливой румпы фр-т,__HIDDEN__,"8,6 х 5,5 х 3 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-370_orig.jpg,startswith,1,Нц-46-370,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-375,Тарелка,Тарелки фаянсовой с черной росписью по белой поливе внутри и снаружи профиля фр-т,__HIDDEN__,D17 см,Фрагмент,Шлак,,,data/raw/images/Нц-46-375_orig.jpg,startswith,1,Нц-46-375,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-385,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи профиля клейменного фр-т (черное подглазурное клеймо «Т-ва  Кузнецова»),__HIDDEN__,"D9,2 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-385_orig.jpg,startswith,1,Нц-46-385,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-499,Изразец,Изразец красноглиняный с белой поливой снаружи пластины с румпой,__HIDDEN__,"11,7 х 15,3 х 8 см",Целый,Шлак,,,data/raw/images/Нц-46-499_orig.jpg,startswith,1,Нц-46-499,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-560,Изразец,Изразца красноглиняного пластины рельефной фр-т,__HIDDEN__,"12,5 х 9 х 2 см",Фрагмент,Щепа,,,data/raw/images/Нц-46-560_orig.jpg,startswith,1,Нц-46-560,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-727,Тарелка,Тарелки фаянсовой с полихромной росписью края по белой поливе внутри и с белой поливой снаружи края рельефного фр-т,__HIDDEN__,"10+ х 5,5+ см",Фрагмент,Шлак,,,data/raw/images/Нц-46-727_orig.jpg,startswith,1,Нц-46-727,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-46-736,Блюдце,Блюдца фарфорового с полихромной росписью внутри профиля рельефного фр-т,__HIDDEN__,"D11,5 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-736_orig.jpg,startswith,1,Нц-46-736,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-041,Изразец,Изразца красноглиняного с белой поливой  фр-т,__HIDDEN__,13+ см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-041_orig.jpg,startswith,1,Нц-48-041,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-054,Изразец,Изразца красноглиняного с зеленой поливой снаружи фр-т,__HIDDEN__,"7х 8,5 см",Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-054_orig.jpg,startswith,1,Нц-48-054,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-073,Изразец,Изразца белоглиняного орнаментированного  с темно-коричневой поливой фр-т,__HIDDEN__,6+ х 10 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-073_orig.jpg,startswith,1,Нц-48-073,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-074,Изразец,Изразца белоглиняного с темно-коричневой поливой фр-т,__HIDDEN__,4 х12 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-074_orig.jpg,startswith,1,Нц-48-074,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-304,Изразец,Изразца сероглиняного орнаментированного фр-т,__HIDDEN__,"5+ х 6,5+ см",Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-304_orig.jpg,startswith,1,Нц-48-304,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-326,Тарелка,Тарелки фаянсовой с белой поливой и темно-коричневой росписью фр-т,__HIDDEN__,D22 см,Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-326_orig.jpg,startswith,1,Нц-48-326,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-48-334,Тарелка,Тарелки фаянсовой с белой поливой и черной росписью фр-т,__HIDDEN__,,Фрагмент,"Светло-серая мешаная супесь/ гориз.4, 5",,,data/raw/images/Нц-48-334_orig.jpg,startswith,1,Нц-48-334,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
